File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
./Code/keepassxc-develop/src/cli/Estimate.cpp,44,33,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    auto len = static_cast<int>(strlen(pwd));,4a0bc9d5dbcd596ebee1958802b6f2f920083d71fb2615c98755e6dda08d05f1,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
./Code/keepassxc-develop/src/core/Endian.h,40,33,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        QByteArray ba = device->read(sizeof(SizedQInt));,c6d1df8f49ee3de19d0cf70d87cd230d1e05799bb52afa73625e6f52de96c5d4,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/core/FileWatcher.cpp,137,31,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",            hash.addData(file.read(m_fileChecksumSizeBytes));,31ea6cdd7895a97adf5e1c1ae93eb5b5412235f52f831273b0d6c5b1bb2ec897,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/core/HibpOffline.cpp,39,33,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        const qint64 rc = input.read(hexSha1.data(), hexSha1.size());",2c3f514cfbc7a148752768a264a100f08c552d04a421a5cc5a6ba020545051fe,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/core/Tools.cpp,177,37,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        qint64 readResult = device->read(buffer.data(), size);",5ec28f2c49b5d41c2fbf87b1f64dbe79e5050af3fbf0fce65a7a2be1693ad9dd,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/core/Tools.cpp,194,34,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","            readResult = device->read(result.data() + readBytes, result.size() - readBytes);",3c5bd10476f20a5bec0ae67c8774a7d316d474c0d38af691639e63b8592123cb,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/fdosecrets/dbus/DBusMgr.cpp,33,52,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    <property name=""Collections"" type=""ao"" access=""read""/>",608d4cf2f683031024a26479dc66f3b298800621ea4f97ada576b52a780e3267,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/fdosecrets/dbus/DBusMgr.cpp,91,46,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    <property name=""Items"" type=""ao"" access=""read""/>",b589130363287df2207bbcd5520826badf2497019c40cacd01a52e9d72f61f4e,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/fdosecrets/dbus/DBusMgr.cpp,93,46,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    <property name=""Locked"" type=""b"" access=""read""/>",9bcbe40895e89890f75f912fe9960a23d5ff594314c72d63f5c3d187f3637fac,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/fdosecrets/dbus/DBusMgr.cpp,94,47,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    <property name=""Created"" type=""t"" access=""read""/>",190621b307ec6c81563a4b62027716709a4eea076bdc71e675dc49e6c3250254,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/fdosecrets/dbus/DBusMgr.cpp,95,48,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    <property name=""Modified"" type=""t"" access=""read""/>",2d2d3cd57418e677babbfe39da5b76df4e915ab66cc4cc6200f429a4d019441e,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/fdosecrets/dbus/DBusMgr.cpp,127,46,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    <property name=""Locked"" type=""b"" access=""read""/>",9bcbe40895e89890f75f912fe9960a23d5ff594314c72d63f5c3d187f3637fac,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/fdosecrets/dbus/DBusMgr.cpp,132,47,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    <property name=""Created"" type=""t"" access=""read""/>",190621b307ec6c81563a4b62027716709a4eea076bdc71e675dc49e6c3250254,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/fdosecrets/dbus/DBusMgr.cpp,133,48,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    <property name=""Modified"" type=""t"" access=""read""/>",2d2d3cd57418e677babbfe39da5b76df4e915ab66cc4cc6200f429a4d019441e,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/Kdbx3Reader.cpp,78,41,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    QByteArray realStart = cipherStream.read(32);,69cdc11d34b65bb271a56f00d41146c627e75b458f92ea5668170fa70874c913,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/Kdbx3Reader.cpp,140,44,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    QByteArray fieldIDArray = headerStream.read(1);,66d6867a57d021eb706872533a18b8ef4d96d03357dc8e0b29185585b880baef,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/Kdbx3Reader.cpp,156,34,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        fieldData = headerStream.read(fieldLen);,ecd4a3e8f1f34089b6ff1453e2f92a3d79869cef2c99e1a91c5f63f16baf1601,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/Kdbx4Reader.cpp,64,39,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    QByteArray headerSha256 = device->read(32);,18a0b30533668c99c42a0deedd7da8bf94a4cac43dc96988c37e232a360b0816,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/Kdbx4Reader.cpp,65,37,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    QByteArray headerHmac = device->read(32);,95906181589bb223aaab06619f98c35d0f045b4fb2a279f1159115ffd39b29ae,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/Kdbx4Reader.cpp,159,38,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    QByteArray fieldIDArray = device.read(1);,f268013158242487a16679f566819b89b0749709c900457c2e16980966baec68,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/Kdbx4Reader.cpp,175,28,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        fieldData = device.read(fieldLen);,7082041a589f27c4e77debddc758b1574003c138900f622d69741bf3b8e40481,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/Kdbx4Reader.cpp,254,39,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    QByteArray fieldIDArray = device->read(1);,0c6822e2ab25ac3118044102070a6f3dd700bda9b50e9974522a63c340404256,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/Kdbx4Reader.cpp,270,29,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        fieldData = device->read(fieldLen);,a86fe2c11d19b14fe7f019237d0948acdf5f9800bbf4348713e1693a3dda073b,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/Kdbx4Reader.cpp,327,39,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    while (((fieldTypeArray = device->read(1)).size() == 1),34fdacfbdedd57c04791639d8e6360354a0ace94439dc5562de741905670bd87,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/Kdbx4Reader.cpp,338,33,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",            nameBytes = device->read(nameLen);,f6d9fcd3399e09861d174975d7d86f150283846ff97e77027100bfb61ea3c930,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/Kdbx4Reader.cpp,355,34,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",            valueBytes = device->read(valueLen);,18e76759aebb1c9a2fa36730988242e8380ba05af1669c000e8238c847d3a60f,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/KeePass1Reader.cpp,115,30,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    m_masterSeed = m_device->read(16);,b391fe69bfe24b449ce11fdaca8f7d62bb7a7b017a815fd01bc06848ec36eda8,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/KeePass1Reader.cpp,121,32,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    m_encryptionIV = m_device->read(16);,2309e84af23ce7842a1a0c666d988f31e00fdbcd719a34284355cbe9c410aa5b,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/KeePass1Reader.cpp,139,37,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    m_contentHashHeader = m_device->read(32);,9d4dbc8d4fa2ab0b0a685d8020efbea4c27a16f891a58e74f053b0b088cb9758,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/KeePass1Reader.cpp,145,33,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    m_transformSeed = m_device->read(32);,bc313d08fd4fb32f2637047e3d9374156290666eeb1837ed433c80fdbe4a1929,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/KeePass1Reader.cpp,447,46,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        QByteArray fieldData = cipherStream->read(fieldSize);,e0751b5ba2b4dc673a321dbb5bcdad436cccb7077a3d8604e3b6814f4d4b5861,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/KeePass1Reader.cpp,579,46,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        QByteArray fieldData = cipherStream->read(fieldSize);,e0751b5ba2b4dc673a321dbb5bcdad436cccb7077a3d8604e3b6814f4d4b5861,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/KeePass1Reader.cpp,950,35,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        QByteArray data = device->read(32);,74431e616080d2fa8d05a58ad199babb9b9419a541ab35ca491a91c3ee070a7e,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/KeePass1Reader.cpp,959,35,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        QByteArray data = device->read(64);,b41ef85701d29fbb0c8e2cdac84d52f34022c824f115eaf2685f2188313bbe62,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/OpData01.cpp,66,9,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    if (read != 16) {,e50e347910b559d9492c21306a2578ea329464f6e679ff1bb16f10744863adca,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/OpVaultReaderAttachments.cpp,46,34,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    QByteArray magicBytes = file.read(7);,44eb2d43bd0728fd12d7d5d2c6afc91338a8baba0d6e0b07bc4edd8789a761d4,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/OpVaultReaderAttachments.cpp,52,31,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    QByteArray version = file.read(1);,8c2d7ebf09e3ef40e26974efca46f985c0e74b9188c86cf4dd19ed7a37152095,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/OpVaultReaderAttachments.cpp,57,47,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    const QByteArray& metadataLenBytes = file.read(2);,6e6f2211be03151fedfe72a938b7e14728b420d74fcdb1b4ec17100a59469e9b,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/OpVaultReaderAttachments.cpp,68,30,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    int junkBytesRead = file.read(2).size();,f05278e86c70f56111926eeeb0cd6285ba9a28fdf68b95151041ede909361898,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/OpVaultReaderAttachments.cpp,74,43,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    const QByteArray& iconLenBytes = file.read(4);,0ee66e3b5c2f58f2411d5482b14ca971687aa2bab6035154e3345d17007ec4da,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/OpVaultReaderAttachments.cpp,87,41,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    QByteArray metadataJsonBytes = file.read(metadataLen);,3d3a8e4c624f660a278bd2dda9af9f9a7cae492db75dde7b960c39be7eaf0e39,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/format/OpVaultReaderAttachments.cpp,93,33,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    QByteArray iconBytes = file.read(iconLen);,0f07c3a5f9666d8d9d4a3672cda64fdc5260f9cc1aaa3d715a9fb6e2e0e8ca47,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/gui/Application.cpp,271,17,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    Q_UNUSED(!::read(unixSignalSocket[1], &buf, sizeof(buf)));",bb7c3984613fb290934bdbc9f9cf715464a2c4d927da43852223d8d97f769533,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/gui/IconDownloader.cpp,258,23,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        return reader.read();,f00941e1c82e23b7969f023e69934c78415d9f06488b63b3396b60cc97bcd04f,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/gui/IconDownloader.cpp,264,26,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",            img = reader.read();,1ebf9b8bd37b91f9e39446c2618e362ece03923c9e32d7dfc8994679e6fa8774,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/keys/FileKey.cpp,388,17,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    if (device->read(data.data(), 32) != 32 || !device->atEnd()) {",53dd47f566bc0e31022b28fe46228fc7b8b6a446b6993e59af0b52b10b9e160e,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/proxy/NativeMessagingProxy.cpp,65,31,1,1,buffer,getchar,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",                    length |= getchar() << (i * 8);,4a54b6ab7c480573bc138f1ca933ee78054959ba3cf709ee05af401128cd3023,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/proxy/NativeMessagingProxy.cpp,71,32,1,1,buffer,getchar,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",                    msg.append(getchar());,12ec979c188397b0b16fcfad10c2aa688bfae7de6d3ae26ee884e7f0df1fb699,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/ASN1Key.cpp,31,16,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        stream.read(tag);,488471af0257f1741fe079864f0a82336b9475b18db35d1da5a3ba574c9fd74d,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/ASN1Key.cpp,34,16,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        stream.read(lenByte);,8b8da6ae8e51524f64d2881e8117cff034ef5271631ceacda563f10d48a96b3b,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/ASN1Key.cpp,39,24,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",                stream.read(lenByte);,8b8da6ae8e51524f64d2881e8117cff034ef5271631ceacda563f10d48a96b3b,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/ASN1Key.cpp,43,24,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",                stream.read(lenShort);,5ae5d4dbb9fcb6e2f3db35d64e117812b104851b01fa86e7e9ff8474761f5e77,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/ASN1Key.cpp,46,24,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",                stream.read(len);,81974e4efd3a21b4ccfda43de2340162934931fa12507bbc53bf461368cb0c26,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/ASN1Key.cpp,75,16,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        stream.read(keyType);,2163bf57d1fdd89f867bfbfed0dfb960ad858b841199457f623bb51cabc66003,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/ASN1Key.cpp,92,16,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        stream.read(target);,65cecc93b11cc077c561c59d66a0ea9cb48410fe20c2fd0d9b1f85d353f1af31,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/BinaryStream.cpp,58,20,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","bool BinaryStream::read(char* ptr, qint64 size)",10d81400d1b2299c29d772eec3d4874af809f73c4ab3a6aeec1fca4c7788219d,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/BinaryStream.cpp,70,34,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        qint64 nread = m_device->read(ptr + pos, size - pos);",f95574550cbe4825c769853a25482d786767aa7a5eafaf14ceeecadd37404256,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/BinaryStream.cpp,83,20,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",bool BinaryStream::read(QByteArray& ba),a928075b201c5f2c845c735637bf40da14203d2646e4b9230f996037bf65e1fc,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/BinaryStream.cpp,85,12,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    return read(ba.data(), ba.length());",f3b03f8535c612e2bf4806886c350cb00c22f335fdc4d34c70a60e2828f761f4,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/BinaryStream.cpp,88,20,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",bool BinaryStream::read(quint32& i),9881bd8258dc540650b78a1563717cd6e9ee06e30a9ddc65fe23ba4d0daef078,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/BinaryStream.cpp,90,9,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    if (read(reinterpret_cast<char*>(&i), sizeof(i))) {",e8a6e58bcce80dfc6814b8d74833d0407bf0d394ae3caf34e21598d784a4887d,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/BinaryStream.cpp,98,20,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",bool BinaryStream::read(quint16& i),6fe1c50ae56aed950f26ea3cacf0fec311558d27e064cff000e1cf5dbb355679,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/BinaryStream.cpp,100,9,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    if (read(reinterpret_cast<char*>(&i), sizeof(i))) {",e8a6e58bcce80dfc6814b8d74833d0407bf0d394ae3caf34e21598d784a4887d,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/BinaryStream.cpp,108,20,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",bool BinaryStream::read(quint8& i),b7150158b932b65a19f093bb1f7e04bbda17f766b798eda646ed39780fa3a99a,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/BinaryStream.cpp,110,12,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    return read(reinterpret_cast<char*>(&i), sizeof(i));",0a97c307ccc9a6b150b00cf72d666e6685bd8aae0bc3dcc407665ffd8a4dc058,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/BinaryStream.cpp,117,10,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    if (!read(length)) {,e10f02b3f84e43c574150ddfeee60980162f6f5cf73fbdb616d057457ea2c780,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/BinaryStream.cpp,123,10,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    if (!read(ba.data(), ba.length())) {",0a2d056c54bba0e2b57a8446bb9e2c3ca2b3702e37ac1a6a9a9396c5a3081f3a,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/BinaryStream.h,37,10,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    bool read(QByteArray& ba);,274e25a39c0cd70aa73f392ec976a8ece7ec030277ec1e35c16b82da00158276,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/BinaryStream.h,38,10,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    bool read(quint32& i);,2f529f7685214f8e1359a710b61966b34d4acb7c53c4aa76c056f7daa2cdfbb4,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/BinaryStream.h,39,10,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    bool read(quint16& i);,4a075aaa1be4a6134eca0d6853d48982d0b315f9c228169a060307fd5fbf6c33,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
